track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Bohemian Rhapsody (133),Queen,Pop,99,0.25530907650393164,0.0957290547443973,0.7593108551502052,0.052907433270664384,1,0.27479781076790055,-20.562553603613182,0.8432620428217643,119.18430129328524,0.18814692720940895
Uptown Funk (134),David Bowie,Classical,33,0.2956946740416042,0.3176946975471622,0.7126656189865445,0.7011442199666534,2,0.7331530231065854,-23.93750504976229,0.4895875962430474,111.00404187314143,0.888008846002638
Blinding Lights (135),Queen,Pop,68,0.5938024808096155,0.9686746055743571,0.19316000840843273,0.05572798570098447,5,0.09405982022858872,-1.4207360759741583,0.31137544216332114,105.15455531329448,0.8083824312394494
One Dance (136),Travis Scott,Jazz,64,0.03280962412860844,0.2623429667809457,0.47130827457412117,0.9117278483416327,10,0.9513963724844156,-16.68035356973909,0.8717977710246627,114.34206161306739,0.5205271128091636
Uptown Funk (137),Queen,Electronic,30,0.6360424687799683,0.3130501450631469,0.47251544281958524,0.7020825668844966,10,0.6223166372485518,-24.75874223853643,0.1558806975298057,125.98510809004321,0.7242098308133599
Uptown Funk (138),Ariana Grande,Jazz,53,0.364354238428232,0.8364984906180335,0.37822451524334477,0.5073897650851571,4,0.7067185770445601,-24.040480419565824,0.20644523241620039,99.199195023079,0.36632852469875843
Skinny Love (139),Travis Scott,Hip-Hop,86,0.29524180248964216,0.05021443169045525,0.5172934821522531,0.44150392328117494,10,0.298039332094451,-21.578707726062177,0.6873723669361333,102.48750918056959,0.0367777927330899
Fix You (140),The Beatles,R&B,99,0.8794965707281264,0.46461316880897086,0.4131073977271442,0.13067263041326238,3,0.4120965687081146,-0.020511954308616964,0.352435941526575,107.15447686684391,0.9043328475325398
As It Was (141),Post Malone,Hip-Hop,70,0.4600023955807989,0.37961676445167025,0.19934548947118313,0.2909993895646631,3,0.22377838627097624,-21.95965498441208,0.7130168357337789,124.92598919308392,0.127793488257822
Blinding Lights (142),Coldplay,Country,83,0.09505304553269278,0.31658675990865115,0.41236648727468106,0.8689591050208962,4,0.9325360858022239,-20.13594586264639,0.1577036212594919,145.2813366814243,0.9479373463796514
Uptown Funk (143),Travis Scott,Dance,75,0.826746768026247,0.2856995940447645,0.0722769475731766,0.9044528115624939,1,0.4881044471013777,-10.220156160479956,0.25226908960084593,165.61461502862872,0.57188258826611
As It Was (144),Drake,Classical,89,0.0476412574365066,0.0913741048604092,0.5757858627744116,0.0007477083705310639,8,0.63044811565799,-21.18115870769105,0.15664737836363352,108.71318371871433,0.30556306102142994
As It Was (145),The Weeknd,Electronic,89,0.7267492241681967,0.3148258293516488,0.8536545489411119,0.5941363914775513,1,0.7342720305307154,-23.5258724682092,0.9529103135635096,98.37283403414374,0.49552462331184466
Blinding Lights (146),David Bowie,Indie,86,0.7739062217706651,0.04305240271566857,0.7252870843545552,0.7193006090251136,9,0.37110609109953896,-25.240884400512037,0.4054039608509241,117.8847464850555,0.5016298089230942
Fix You (147),Harry Styles,R&B,60,0.35260260592885817,0.7809638636444353,0.36039404005411124,0.6187469824576063,1,0.7201016545391412,-20.619520049166233,0.337219909910226,169.43830763718557,0.023287079442581904
Flowers (148),The Weeknd,Rock,53,0.8247878562777867,0.39822779395801167,0.08707120557730819,0.08167976486635398,9,0.6759924897563402,-26.822529311136794,0.014202156170764701,80.98607283371395,0.35545985188413864
Wonderwall (149),The Beatles,Rock,65,0.5156594058564534,0.4439038323199116,0.20214939922527075,0.21772489879890222,8,0.7056593338739465,-29.44060240755651,0.1534175794108874,147.78686160577453,0.7398657995429174
Good as Hell (150),The Weeknd,Rock,59,0.4632936532727968,0.8935945864501316,0.5454903404948357,0.25034026738138604,2,0.4892299002046129,-5.860749079959682,0.4211358562424995,127.71600464115815,0.510069188950708
Wonderwall (151),Taylor Swift,Electronic,53,0.04540328146869255,0.6580549838612207,0.20705708338303286,0.8317246313050897,9,0.3829373822916171,-25.863151727562702,0.06850279257189407,96.104621496068,0.2442301170095842
Bohemian Rhapsody (152),Drake,Rock,59,0.2900291936489059,0.008059103342119789,0.5439731112849675,0.46319943630892046,6,0.22208218820898984,-6.720694505542731,0.5107393295062169,112.10215262744667,0.335109860036944
One Dance (153),Harry Styles,Pop,36,0.9310099708852998,0.943174822961285,0.23159902476389893,0.4868282119412368,3,0.8246263528008929,-6.073725630400208,0.4550154384644478,102.49500438770339,0.8630543931159491
Good as Hell (154),Travis Scott,R&B,64,0.3918239632835,0.23714446597771122,0.8489238694760728,0.9348930465545086,5,0.6083500465316787,-13.862414210122708,0.767168140344352,167.78321678901222,0.5255496701502296
Bohemian Rhapsody (155),Travis Scott,Pop,84,0.5467005205567683,0.10761418475985884,0.3972714728404597,0.6370858888547155,3,0.444352196097495,-20.70954125061146,0.6598027014003166,128.18733839449902,0.528352122551236
Uptown Funk (156),Travis Scott,Dance,43,0.5320216789842518,0.7681281783808822,0.24555062594449106,0.8986677015526638,9,0.9439959067106114,-25.649017987503345,0.4459473053205738,136.30942778724926,0.96146745905101
One Dance (157),The Beatles,R&B,39,0.5904310898226933,0.5004773158667182,0.8123261802470616,0.45650885534153296,6,0.04783881250703881,-7.895846798370027,0.22466070010507144,139.36876193370205,0.32088139903664337
Levitating (158),Ariana Grande,Pop,45,0.061330955643282614,0.43377056601801756,0.34283896480545073,0.14943625851829423,0,0.8501719452050476,-11.958390420546422,0.7268635660178063,143.96171246023562,0.47954112510622837
Blinding Lights (159),Post Malone,R&B,83,0.3621762547987283,0.24950307968274177,0.11148768783878193,0.9299355940740857,2,0.9975825929459724,-10.336396305193077,0.7078621034542042,129.555569037593,0.811713597720834
Good as Hell (160),David Bowie,Dance,99,0.7231282738825542,0.5474714898623186,0.5704094914036416,0.45870511566753824,2,0.8869421108828673,-29.73992730464607,0.15329616051538741,81.78735308363159,0.7589122488870297
Good as Hell (161),Ed Sheeran,Jazz,73,0.20056025107298292,0.27438460520258745,0.5815642044379887,0.18163142187882186,0,0.8104365856156253,-2.174489528765264,0.9147518314254027,113.47226869146519,0.26579942192867256
Heat Waves (162),Billie Eilish,Electronic,74,0.20357837754636043,0.9015830052870676,0.7146956752357342,0.30239574030392224,5,0.37430599340632464,-28.011294376603495,0.06440511601504317,98.38732407209912,0.15109104760538583
Uptown Funk (163),Post Malone,Electronic,85,0.010090606689024728,0.2152044797331928,0.24021943320838557,0.050802589688942246,10,0.2313141822622935,-18.99582344579983,0.0550377088927162,148.0142842911677,0.7007045761873683
Flowers (164),The Beatles,Rock,86,0.4374819266082097,0.8843551504557535,0.4437713390922451,0.46830059145638514,8,0.7348505204996011,-17.91865051044899,0.187350417662427,85.67046513700467,0.25765617680719477
As It Was (165),Dua Lipa,Hip-Hop,50,0.882734380673422,0.559405425727357,0.28236791904265623,0.8531281719102366,7,0.3045753662885684,-29.959334265061536,0.9094607980487712,136.38033911116443,0.9226758285242411
One Dance (166),Drake,Rock,97,0.05190094358730901,0.828488133895241,0.08095373611568812,0.9335804560066894,10,0.17603968215497068,-15.087320719476088,0.5199981240369218,101.0631722274301,0.1292476939892261
Uptown Funk (167),David Bowie,Country,79,0.19111870949600263,0.712845995860955,0.8766138270158916,0.9326022075036438,6,0.7865258871035913,-7.415730164669704,0.7879409206729001,174.8845838467061,0.31831520013477654
Shut Up and Dance (168),Post Malone,Pop,62,0.31008453834275507,0.6966951114367486,0.7288698044883412,0.12523002562874674,9,0.3125436522367222,-5.3019404065568345,0.2278431880765006,113.55409421865355,0.05478724692491377
Fix You (169),Coldplay,R&B,36,0.7317247365642129,0.3243458076950557,0.3014630594588007,0.382053882511057,7,0.9144417294873384,-3.6180902008234668,0.49022197465374084,112.52211913746342,0.7033053068633781
As It Was (170),The Beatles,Hip-Hop,99,0.6406355928025865,0.23389693147220347,0.5993729928719863,0.02822875965070637,5,0.8406326448191253,-15.368433950538915,0.35828946362388225,172.33846679907236,0.8912626489153983
Blinding Lights (171),Taylor Swift,Dance,44,0.41594390458185504,0.21088622768078813,0.20126378813447243,0.8551653449714728,8,0.8476403295092552,-11.080914284110484,0.8278286070661927,121.73479203041413,0.635874527331007
As It Was (172),Billie Eilish,Country,61,0.7590689392583757,0.8571916570595887,0.8902366217957709,0.3587557620212738,2,0.7715697260558262,-27.614408601105037,0.022604439359226625,176.28623341857423,0.9377530155114836
Flowers (173),Taylor Swift,Dance,49,0.6096310116569019,0.82042682025902,0.1149063433619103,0.6311170278922348,9,0.8808814237747367,-15.358853271547503,0.24384272996610534,82.41703521335035,0.12850397850120965
Skinny Love (174),Travis Scott,Electronic,44,0.8960407996572191,0.4405735280123073,0.0038371455078008987,0.7148984380772886,9,0.8057468921781201,-25.35552735384794,0.15257422430237877,110.63445752021462,0.08773392726269891
Heat Waves (175),Billie Eilish,Electronic,77,0.818026749138693,0.1324046134964546,0.5020081977391821,0.4298446697431554,8,0.6025113635747287,-18.910706471324357,0.8591890387215694,146.6192960266431,0.8384127311673708
As It Was (176),Post Malone,Rock,50,0.25281360608920056,0.3822522519774584,0.5831278234528693,0.306442336550243,3,0.29582271858186315,-20.120840614062022,0.4675438496937657,169.08569645276384,0.8555111753865077
Blinding Lights (177),Coldplay,Pop,71,0.2714385776342002,0.6193434541369114,0.5789653202958044,0.9622129101159447,6,0.888209193214149,-17.293782682754752,0.4042200438932162,105.64055930082839,0.8310395271071281
Flowers (178),Travis Scott,Hip-Hop,55,0.12535647579238562,0.45440315447995283,0.05451192743782629,0.9644882250238542,8,0.8406036227731919,-12.850901460776022,0.44948276210107985,173.04775919636683,0.7989649025337456
Wonderwall (179),Ed Sheeran,Classical,43,0.3369647257174565,0.780189268482995,0.3140438069184325,0.28943636803002193,1,0.47287932221054507,-2.9137005881101246,0.9719245507023352,139.4121466499188,0.3622283639386602
Good as Hell (180),Drake,Country,86,0.9995439187190943,0.9976228222513854,0.4991989468413318,0.4796250967444581,1,0.03907868600195519,-18.165461059574838,0.8502673943359241,160.1008243197916,0.21746208359138774
Skinny Love (181),Dua Lipa,Country,66,0.405751168615061,0.19113208844889684,0.21657918562724088,0.9728441586600224,8,0.6385437274019135,-0.5660641286534798,0.7063687718503076,119.72073043068971,0.92880401999779
Heat Waves (182),David Bowie,Rock,87,0.2204884346891064,0.45965081965957244,0.8726258854858964,0.004868407655503226,11,0.05059685367658173,-7.229158558463915,0.2904789592232546,101.21803825668734,0.30700018284833397
Good as Hell (183),Ariana Grande,Electronic,50,0.762482884475553,0.43098390192082203,0.08710928946143404,0.41267824837914924,2,0.9262799618484072,-14.655568596348502,0.16517299951844777,171.1235415447693,0.3984076821640322
Fix You (184),Taylor Swift,Rock,98,0.5424710034626561,0.30449253274895083,0.48738444167204287,0.10045754968096843,8,0.961631256625307,-10.679206886641676,0.9214336290244534,173.31358684062187,0.6995589594516332
Bohemian Rhapsody (185),Taylor Swift,R&B,32,0.14960144952695253,0.19809551672028958,0.691416057513152,0.5091579655626026,4,0.18949014589960422,-26.933274866041664,0.42307552279648286,129.75751441541354,0.2933560799939876
Skinny Love (186),Travis Scott,Hip-Hop,66,0.38068968116086577,0.06569211648965922,0.26175110013448244,0.02466995454048715,5,0.67638937805491,-4.664354060590355,0.27875579946862916,80.64950159992566,0.8191302215610012
Skinny Love (187),Queen,Pop,78,0.4144697155393433,0.8871193172236984,0.6242407369975181,0.40689843139062787,1,0.09226900456276277,-12.529276348081023,0.47092082641763544,90.97829536704045,0.07003462363178126
Wonderwall (188),Billie Eilish,Jazz,48,0.7538297005692186,0.4198486976863176,0.8293851501423746,0.22069907478533513,7,0.7295169285731221,-0.41797559371194737,0.9178474228203521,137.30279602317216,0.7911826673889345
Wonderwall (189),Miley Cyrus,Indie,41,0.020671368891904462,0.49689551850004887,0.19033697509504754,0.5333083624587408,10,0.3472876661526746,-10.907137687414526,0.3870673133912932,82.37767023018863,0.6018513226178042
One Dance (190),Ed Sheeran,Indie,90,0.2690196467983105,0.9169420482009158,0.9172205918248628,0.9959936491006997,8,0.6810501117304453,-4.976652502010246,0.5626409972480995,119.69119239866953,0.5729936441135929
Sunroof (191),David Bowie,Rock,70,0.517596301315522,0.7762904775159478,0.553558532662358,0.8005361051267477,1,0.37287650920217785,-6.007117716142808,0.8029663011085668,110.33699455720125,0.4583770391386607
As It Was (192),Billie Eilish,R&B,62,0.26884674245284335,0.1305012641171842,0.29923200430106056,0.8456420916244214,5,0.14556750983323574,-19.636165455951936,0.4271325310483912,151.43482754022045,0.2770455962834224
Skinny Love (193),Queen,Hip-Hop,79,0.6284340474189989,0.5654199676077424,0.43085827538227073,0.6352649873590809,5,0.40610998050255787,-22.21168124300365,0.2335418019263683,85.55786729479352,0.46407028543123663
Good as Hell (194),The Weeknd,Classical,97,0.4818674792746166,0.4422522765195591,0.31219188378638796,0.04155984827225856,7,0.11267352663479002,-17.0851924970547,0.9945257483830334,128.87312689772875,0.4500285120186873
Blinding Lights (195),Billie Eilish,Indie,62,0.36171025485958064,0.7972110725787628,0.7251111599333161,0.20679767604414412,9,0.5768832749769458,-15.982759667734886,0.9565708574521596,137.91142698756053,0.58375418878307
Anti-Hero (196),Ariana Grande,Hip-Hop,53,0.9492086268705122,0.7242325476119492,0.7963006634151322,0.925064556447055,11,0.040951532149479775,-22.797458941900683,0.843479169125514,141.72910760526176,0.28157428585553024
Sunroof (197),David Bowie,Pop,90,0.6321594991864574,0.690405721911072,0.832937392318661,0.36611311792875123,4,0.5273196795998597,-3.162063799470843,0.6883738793859225,120.51576720169409,0.07759558197614902
Anti-Hero (198),Post Malone,Dance,90,0.12994137226794122,0.3405448354798969,0.9857682495857412,0.10363672648079558,8,0.8863686470955409,-13.72356413098062,0.29486562806969696,110.4367783429551,0.14508944663913825
Heat Waves (199),Ed Sheeran,R&B,57,0.5600916974433955,0.8049637303992545,0.7912842924966835,0.702405365866202,0,0.8378732701193627,-0.6466682353929123,0.913412938164032,148.2493033737149,0.6991774314615729
Flowers (200),Queen,Electronic,87,0.780731853200901,0.05239129559486122,0.6013840706885634,0.2994577239342546,8,0.8827816996264968,-5.699466658612103,0.27555667012122875,164.7569048102495,0.022492329635540487
Good as Hell (201),The Weeknd,Hip-Hop,72,0.7084896974927973,0.15962490143216723,0.3392202983917838,0.2688569129041717,9,0.9220488021271073,-13.328854188241621,0.8008094946768325,149.36176377828787,0.85644304464543
Good as Hell (202),Drake,Pop,70,0.17208922929525938,0.3356232729779117,0.5445954487107494,0.9979774555582603,6,0.10452788787569423,-1.5887916556692225,0.9182581679413063,173.21023654572215,0.6943973274799133
Sunroof (203),Harry Styles,Classical,68,0.9724199990401033,0.07680744106928128,0.04106817279040542,0.8581389250266543,3,0.12874720287571306,-14.853755547140787,0.6030038404299115,151.72635253579273,0.7680865413077163
Skinny Love (204),Queen,Jazz,78,0.448813645746606,0.2349942775346916,0.7448250755299131,0.40793781836784104,2,0.5570068063131286,-3.386804624439886,0.8030562178911789,156.46187340136183,0.8359844490934748
Fix You (205),Harry Styles,Electronic,46,0.1590250037402613,0.8301509829979181,0.4459555450921018,0.9802612078164991,9,0.8939726684244292,-19.255656564125836,0.7916950992017466,96.7903196602089,0.12271044393018116
Sunroof (206),David Bowie,Jazz,99,0.18019575412814792,0.9482515377900793,0.02002322973218762,0.6501132234192136,10,0.9743494565240307,-18.640728497877177,0.19315775112097988,121.95396445267119,0.8224510909700663
Anti-Hero (207),Taylor Swift,Classical,99,0.0982349921890805,0.3046023557741905,0.06250694151041081,0.7420224518797602,5,0.04626191733999996,-17.456079510872065,0.6679244735960846,128.50553309559652,0.5046424376590564
Sunroof (208),Queen,Pop,94,0.8035181084349343,0.2645158039888382,0.38746646382175665,0.03151304308221159,11,0.35577408420066015,-13.601230621702616,0.09346793690444355,105.62931622946076,0.8855238387531971
Good as Hell (209),Drake,Indie,34,0.12203049432184865,0.2798926522464269,0.5834215190184351,0.1216052593480571,0,0.21289425465999345,-13.395291894035278,0.5078501431374813,132.8539860356288,0.8865866010603435
Fix You (210),Dua Lipa,Jazz,31,0.12512525714174694,0.27771908735084383,0.4642039489521267,0.6330851264962384,2,0.7559658489312481,-15.108032349687473,0.1622355481405775,109.07919442218476,0.02417804375417021
